transaction_id,item,quantity,price,total,payment_method,location,transaction_date,month_name
TXN_8425819,Sandwich,1,4.0,4.0,Unknown,Unknown,2023-01-09,January
TXN_1046384,Sandwich,1,4.0,4.0,Cash,Unknown,2023-06-09,June
TXN_1691512,Sandwich,1,4.0,4.0,Unknown,Unknown,2023-03-25,March
TXN_2301001,Sandwich,1,4.0,4.0,Unknown,Takeaway,2023-01-06,January
TXN_1555314,Sandwich,1,4.0,4.0,Unknown,Takeaway,2023-02-25,February
TXN_7763212,Sandwich,1,4.0,4.0,Credit Card,Unknown,2023-01-10,January
TXN_7770487,Sandwich,1,4.0,4.0,Cash,In-Store,2023-08-09,August
TXN_7480853,Sandwich,2,4.0,8.0,Digital Wallet,In-Store,2023-10-07,October
TXN_1221801,Sandwich,2,4.0,8.0,Unknown,Unknown,2023-06-17,June
TXN_2156218,Sandwich,2,4.0,8.0,Digital Wallet,In-Store,2023-07-24,July
TXN_3197752,Sandwich,2,4.0,8.0,Unknown,Unknown,2023-03-10,March
TXN_9947324,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-08-22,August
TXN_7334272,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-07-07,July
TXN_9975079,Sandwich,2,4.0,8.0,Cash,Unknown,2023-08-26,August
TXN_4455667,Sandwich,2,4.0,8.0,Credit Card,Unknown,2023-08-13,August
TXN_3121271,Sandwich,2,4.0,8.0,Credit Card,Unknown,2023-08-13,August
TXN_9970964,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-07-07,July
TXN_2887411,Sandwich,2,4.0,8.0,Cash,In-Store,2023-01-16,January
TXN_3615483,Sandwich,2,4.0,8.0,Digital Wallet,Unknown,2023-09-08,September
TXN_1593691,Sandwich,2,4.0,8.0,Unknown,Unknown,2023-03-11,March
TXN_8853997,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-10-09,October
TXN_5026564,Sandwich,3,4.0,12.0,Cash,Unknown,2023-09-12,September
TXN_3050797,Sandwich,3,4.0,12.0,Credit Card,Unknown,2023-09-28,September
TXN_5861158,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-11-21,November
TXN_5542500,Sandwich,3,4.0,12.0,Credit Card,Unknown,2023-07-19,July
TXN_4668762,Sandwich,3,4.0,12.0,Digital Wallet,Unknown,2023-03-10,March
TXN_9819697,Sandwich,3,4.0,12.0,Digital Wallet,In-Store,2023-05-16,May
TXN_3120637,Sandwich,3,4.0,12.0,Unknown,Takeaway,2023-08-11,August
TXN_5791605,Sandwich,3,4.0,12.0,Unknown,Takeaway,2023-05-17,May
TXN_2391446,Sandwich,3,4.0,12.0,Unknown,In-Store,2023-12-06,December
TXN_3738314,Sandwich,4,4.0,16.0,Unknown,Unknown,2023-08-06,August
TXN_1585329,Sandwich,4,4.0,16.0,Credit Card,Unknown,2023-07-16,July
TXN_2336946,Sandwich,4,4.0,16.0,Unknown,Unknown,2023-05-29,May
TXN_7676968,Sandwich,4,4.0,16.0,Unknown,In-Store,2023-02-21,February
TXN_9151321,Sandwich,4,4.0,16.0,Cash,In-Store,2023-01-05,January
TXN_7636238,Sandwich,4,4.0,16.0,Credit Card,Unknown,2023-03-27,March
TXN_7255755,Sandwich,5,4.0,20.0,Unknown,Unknown,2023-10-19,October
TXN_7332957,Sandwich,5,4.0,20.0,Digital Wallet,Unknown,2023-07-26,July
TXN_5822344,Sandwich,5,4.0,20.0,Cash,In-Store,2023-09-27,September
TXN_5908857,Sandwich,5,4.0,20.0,Unknown,In-Store,2023-06-04,June
TXN_2917211,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-11-19,November
TXN_7471281,Sandwich,5,4.0,20.0,Unknown,Unknown,2023-06-16,June
TXN_7563589,Sandwich,5,4.0,20.0,Cash,Unknown,2023-09-19,September
TXN_1967565,Sandwich,5,4.0,20.0,Credit Card,Takeaway,2023-03-31,March
TXN_8787350,Sandwich,5,4.0,20.0,Unknown,Unknown,2023-05-21,May
TXN_2530326,Sandwich,5,4.0,20.0,Unknown,In-Store,2023-05-06,May
TXN_2199236,Sandwich,5,4.0,20.0,Unknown,Takeaway,2023-10-06,October
TXN_6866209,Sandwich,5,4.0,20.0,Digital Wallet,In-Store,2023-05-20,May
TXN_2695546,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-08-26,August
TXN_7766134,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-01-05,January
TXN_6879752,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-10-07,October
TXN_1869814,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-05-24,May
TXN_6220280,Tea,1,1.5,1.5,Credit Card,Unknown,2023-02-15,February
TXN_7139869,Tea,1,1.5,1.5,Cash,In-Store,2023-06-22,June
TXN_1817596,Tea,2,1.5,3.0,Unknown,In-Store,2023-11-04,November
TXN_6398450,Tea,2,1.5,3.0,Digital Wallet,In-Store,2023-11-19,November
TXN_5846013,Tea,2,1.5,3.0,Digital Wallet,Unknown,2023-12-20,December
TXN_6725579,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-02-21,February
TXN_3163383,Tea,2,1.5,3.0,Unknown,In-Store,2023-10-24,October
TXN_8077929,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-08-06,August
TXN_6446616,Tea,3,1.5,4.5,Unknown,Unknown,2023-09-30,September
TXN_2890321,Tea,3,1.5,4.5,Cash,In-Store,2023-06-13,June
TXN_3385167,Tea,3,1.5,4.5,Cash,In-Store,2023-04-26,April
TXN_5795475,Tea,3,1.5,4.5,Digital Wallet,In-Store,2023-09-21,September
TXN_8384229,Tea,4,1.5,6.0,Digital Wallet,Unknown,2023-01-08,January
TXN_3595735,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-03-26,March
TXN_6910915,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-05-06,May
TXN_5665767,Tea,4,1.5,6.0,Unknown,Unknown,2023-08-22,August
TXN_1067052,Tea,4,1.5,6.0,Unknown,Takeaway,2023-02-18,February
TXN_5927258,Tea,5,1.5,7.5,Unknown,In-Store,2023-10-18,October
TXN_2698591,Tea,5,1.5,7.5,Unknown,Unknown,2023-08-05,August
TXN_6884558,Cake,1,3.0,3.0,Cash,In-Store,2023-08-14,August
TXN_8798330,Coffee,1,2.0,2.0,Unknown,In-Store,2023-02-16,February
TXN_3104589,Cookie,2,1.0,2.0,Cash,Takeaway,2023-03-01,March
TXN_9844703,Tea,2,1.5,3.0,Unknown,Unknown,2023-05-18,May
TXN_3489940,Cookie,3,1.0,3.0,Credit Card,Unknown,2023-12-15,December
TXN_1643447,Cake,1,3.0,3.0,Unknown,Unknown,2023-09-03,September
TXN_3042552,Cake,1,3.0,3.0,Cash,Unknown,2023-09-08,September
TXN_5284338,Coffee,4,2.0,8.0,Cash,Takeaway,2023-03-30,March
TXN_6109953,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-04-22,April
TXN_2086896,Cake,4,3.0,12.0,Cash,Takeaway,2023-11-25,November
TXN_9564495,Cake,4,3.0,12.0,Digital Wallet,Unknown,2023-08-01,August
TXN_4577234,Cake,4,3.0,12.0,Unknown,In-Store,2023-06-09,June
TXN_2134660,Cake,5,3.0,15.0,Credit Card,In-Store,2023-11-08,November
TXN_4849180,Cake,5,3.0,15.0,Credit Card,In-Store,2023-10-14,October
TXN_9950775,Salad,4,5.0,20.0,Credit Card,Takeaway,2023-02-20,February
TXN_6411390,Cake,1,3.0,3.0,Cash,Unknown,2023-09-07,September
TXN_2282319,Cake,2,3.0,6.0,Cash,In-Store,2023-08-14,August
TXN_6670607,Cake,5,3.0,15.0,Unknown,Takeaway,2023-01-06,January
TXN_8628848,Cake,1,3.0,3.0,Credit Card,In-Store,2023-01-29,January
TXN_4980282,Cake,1,3.0,3.0,Digital Wallet,In-Store,2023-10-22,October
TXN_6711224,Cake,1,3.0,3.0,Digital Wallet,Unknown,2023-03-26,March
TXN_6496506,Cake,1,3.0,3.0,Digital Wallet,In-Store,2023-01-11,January
TXN_6029333,Cake,1,3.0,3.0,Unknown,Unknown,2023-06-10,June
TXN_1296879,Cake,1,3.0,3.0,Unknown,Takeaway,2023-11-17,November
TXN_2541441,Cake,1,3.0,3.0,Cash,Takeaway,2023-09-21,September
TXN_4369043,Cake,2,3.0,6.0,Cash,Unknown,2023-03-25,March
TXN_2155393,Cake,2,3.0,6.0,Digital Wallet,In-Store,2023-07-12,July
TXN_9705971,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-09-02,September
TXN_3340550,Cake,2,3.0,6.0,Digital Wallet,Unknown,2023-05-02,May
TXN_7911650,Cake,2,3.0,6.0,Cash,Takeaway,2023-03-13,March
TXN_9587814,Cake,3,3.0,9.0,Cash,In-Store,2023-01-25,January
TXN_6335297,Cake,3,3.0,9.0,Unknown,Unknown,2023-10-16,October
TXN_5929633,Cake,3,3.0,9.0,Unknown,In-Store,2023-02-27,February
TXN_6928137,Cake,3,3.0,9.0,Digital Wallet,In-Store,2023-10-11,October
TXN_7080148,Cake,3,3.0,9.0,Unknown,Unknown,2023-12-30,December
TXN_9691955,Cake,3,3.0,9.0,Credit Card,In-Store,2023-11-03,November
TXN_1342487,Cake,3,3.0,9.0,Credit Card,Unknown,2023-09-21,September
TXN_7054849,Cake,4,3.0,12.0,Cash,Takeaway,2023-06-16,June
TXN_7604541,Cake,4,3.0,12.0,Credit Card,In-Store,2023-04-16,April
TXN_1496038,Cake,4,3.0,12.0,Unknown,In-Store,2023-12-22,December
TXN_4031726,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-11-22,November
TXN_9365766,Cake,4,3.0,12.0,Digital Wallet,In-Store,2023-02-13,February
TXN_2424839,Cake,4,3.0,12.0,Digital Wallet,In-Store,2023-09-28,September
TXN_2406283,Cake,4,3.0,12.0,Digital Wallet,In-Store,2023-02-24,February
TXN_4276442,Cake,4,3.0,12.0,Credit Card,In-Store,2023-01-25,January
TXN_4613510,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-02-16,February
TXN_4833378,Cake,5,3.0,15.0,Digital Wallet,Unknown,2023-10-15,October
TXN_7631216,Cake,5,3.0,15.0,Credit Card,Unknown,2023-02-16,February
TXN_1797690,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-08-10,August
TXN_8838566,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-07-25,July
TXN_1434857,Cake,5,3.0,15.0,Unknown,In-Store,2023-01-13,January
TXN_6925284,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-01-21,January
TXN_3530118,Cake,5,3.0,15.0,Digital Wallet,Unknown,2023-11-14,November
TXN_4002629,Cake,5,3.0,15.0,Credit Card,In-Store,2023-06-15,June
TXN_9499313,Cake,5,3.0,15.0,Unknown,Unknown,2023-03-02,March
TXN_6381860,Coffee,1,2.0,2.0,Digital Wallet,In-Store,2023-08-21,August
TXN_7337979,Coffee,1,2.0,2.0,Digital Wallet,In-Store,2023-05-27,May
TXN_9597063,Coffee,2,2.0,4.0,Digital Wallet,In-Store,2023-07-20,July
TXN_3936883,Coffee,2,2.0,4.0,Digital Wallet,In-Store,2023-09-08,September
TXN_8938144,Coffee,2,2.0,4.0,Credit Card,Unknown,2023-01-27,January
TXN_1961373,Coffee,2,2.0,4.0,Credit Card,Takeaway,2023-09-08,September
TXN_8815623,Coffee,2,2.0,4.0,Digital Wallet,In-Store,2023-02-03,February
TXN_6034785,Coffee,3,2.0,6.0,Digital Wallet,Unknown,2023-06-17,June
TXN_7598654,Coffee,3,2.0,6.0,Credit Card,Unknown,2023-11-26,November
TXN_7012065,Coffee,3,2.0,6.0,Unknown,Unknown,2023-08-05,August
TXN_6243519,Coffee,3,2.0,6.0,Cash,Takeaway,2023-03-03,March
TXN_7248594,Coffee,3,2.0,6.0,Credit Card,In-Store,2023-03-26,March
TXN_3865627,Coffee,4,2.0,8.0,Unknown,In-Store,2023-02-16,February
TXN_2300313,Coffee,4,2.0,8.0,Unknown,In-Store,2023-06-02,June
TXN_3480562,Coffee,5,2.0,10.0,Unknown,Unknown,2023-12-24,December
TXN_3120848,Cookie,1,1.0,1.0,Cash,In-Store,2023-11-01,November
TXN_2743696,Cookie,1,1.0,1.0,Unknown,Unknown,2023-04-28,April
TXN_6355620,Cookie,1,1.0,1.0,Cash,Unknown,2023-06-18,June
TXN_6200423,Cookie,1,1.0,1.0,Unknown,In-Store,2023-02-03,February
TXN_3312574,Cookie,2,1.0,2.0,Unknown,Unknown,2023-11-03,November
TXN_2586183,Cookie,2,1.0,2.0,Cash,Unknown,2023-09-04,September
TXN_9266394,Cookie,2,1.0,2.0,Credit Card,In-Store,2023-07-12,July
TXN_7068653,Cookie,2,1.0,2.0,Cash,In-Store,2023-06-05,June
TXN_9186913,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-10-16,October
TXN_5841004,Cookie,2,1.0,2.0,Credit Card,In-Store,2023-04-28,April
TXN_1047204,Cookie,3,1.0,3.0,Digital Wallet,Unknown,2023-04-13,April
TXN_1830278,Cookie,3,1.0,3.0,Credit Card,Unknown,2023-05-15,May
TXN_2761542,Cookie,4,1.0,4.0,Unknown,Unknown,2023-10-15,October
TXN_6795640,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-01-28,January
TXN_3345675,Cookie,4,1.0,4.0,Unknown,Unknown,2023-09-23,September
TXN_3444519,Cookie,4,1.0,4.0,Unknown,Takeaway,2023-03-10,March
TXN_2482242,Cookie,4,1.0,4.0,Unknown,Unknown,2023-02-07,February
TXN_5189465,Cookie,4,1.0,4.0,Unknown,Takeaway,2023-10-04,October
TXN_6987705,Cookie,5,1.0,5.0,Cash,Unknown,2023-06-04,June
TXN_8224079,Cookie,5,1.0,5.0,Cash,In-Store,2023-10-16,October
TXN_3664656,Cookie,5,1.0,5.0,Unknown,Takeaway,2023-08-13,August
TXN_1456374,Cookie,5,1.0,5.0,Cash,Unknown,2023-02-15,February
TXN_1724233,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-02-01,February
TXN_7514279,Salad,1,5.0,5.0,Credit Card,In-Store,2023-02-04,February
TXN_1123138,Salad,1,5.0,5.0,Cash,In-Store,2023-02-10,February
TXN_7815651,Salad,1,5.0,5.0,Cash,In-Store,2023-01-16,January
TXN_9212503,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-10-08,October
TXN_4594922,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-06-19,June
TXN_5784372,Salad,2,5.0,10.0,Cash,Unknown,2023-05-23,May
TXN_3099191,Salad,2,5.0,10.0,Unknown,Unknown,2023-05-19,May
TXN_3046567,Salad,2,5.0,10.0,Credit Card,In-Store,2023-01-07,January
TXN_3202346,Salad,2,5.0,10.0,Unknown,In-Store,2023-11-19,November
TXN_6377813,Salad,2,5.0,10.0,Credit Card,Unknown,2023-08-07,August
TXN_7947711,Salad,3,5.0,15.0,Digital Wallet,Takeaway,2023-12-06,December
TXN_2847255,Salad,3,5.0,15.0,Credit Card,In-Store,2023-11-15,November
TXN_3854285,Salad,3,5.0,15.0,Cash,Takeaway,2023-07-18,July
TXN_4856575,Salad,3,5.0,15.0,Digital Wallet,In-Store,2023-09-10,September
TXN_5582443,Salad,3,5.0,15.0,Credit Card,In-Store,2023-04-13,April
TXN_7880000,Salad,3,5.0,15.0,Credit Card,In-Store,2023-01-28,January
TXN_6995795,Salad,4,5.0,20.0,Unknown,In-Store,2023-11-28,November
TXN_3216618,Salad,4,5.0,20.0,Credit Card,In-Store,2023-12-30,December
TXN_3857960,Salad,4,5.0,20.0,Cash,In-Store,2023-04-26,April
TXN_5170047,Salad,4,5.0,20.0,Cash,Unknown,2023-12-15,December
TXN_7145872,Salad,5,5.0,25.0,Digital Wallet,Takeaway,2023-04-15,April
TXN_6386662,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-12-04,December
TXN_4751689,Sandwich,5,4.0,20.0,Cash,In-Store,2023-07-28,July
TXN_5106316,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-01-23,January
TXN_2465074,Sandwich,1,4.0,4.0,Digital Wallet,Unknown,2023-09-29,September
TXN_3222677,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-12-16,December
TXN_2814866,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-07-29,July
TXN_8100384,Sandwich,1,4.0,4.0,Cash,Unknown,2023-11-08,November
TXN_3158921,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-04-16,April
TXN_3132304,Sandwich,1,4.0,4.0,Credit Card,Unknown,2023-01-21,January
TXN_3352256,Sandwich,2,4.0,8.0,Unknown,Takeaway,2023-09-08,September
TXN_5373527,Sandwich,2,4.0,8.0,Unknown,Unknown,2023-06-26,June
TXN_1707251,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-10-06,October
TXN_8664295,Sandwich,2,4.0,8.0,Credit Card,Unknown,2023-02-23,February
TXN_6234070,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-01-31,January
TXN_8988279,Sandwich,2,4.0,8.0,Unknown,In-Store,2023-08-08,August
TXN_3228558,Sandwich,2,4.0,8.0,Credit Card,Unknown,2023-12-13,December
TXN_9026468,Sandwich,2,4.0,8.0,Credit Card,Unknown,2023-08-23,August
TXN_4440412,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-04-15,April
TXN_8150967,Sandwich,3,4.0,12.0,Cash,Unknown,2023-01-08,January
TXN_9943917,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-01-16,January
TXN_4457299,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-09-19,September
TXN_5279293,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-11-11,November
TXN_8867300,Sandwich,4,4.0,16.0,Unknown,In-Store,2023-05-06,May
TXN_6361593,Sandwich,4,4.0,16.0,Digital Wallet,Takeaway,2023-08-29,August
TXN_5064188,Sandwich,4,4.0,16.0,Credit Card,Unknown,2023-12-08,December
TXN_1666190,Sandwich,4,4.0,16.0,Unknown,Takeaway,2023-07-28,July
TXN_7367134,Sandwich,4,4.0,16.0,Digital Wallet,Unknown,2023-10-03,October
TXN_6699534,Sandwich,4,4.0,16.0,Cash,Unknown,2023-10-28,October
TXN_7335526,Sandwich,4,4.0,16.0,Cash,In-Store,2023-06-03,June
TXN_9861782,Sandwich,4,4.0,16.0,Credit Card,In-Store,2023-07-15,July
TXN_5576265,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-04-08,April
TXN_6012446,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-07-20,July
TXN_6779377,Sandwich,5,4.0,20.0,Unknown,In-Store,2023-10-06,October
TXN_3443235,Sandwich,5,4.0,20.0,Unknown,Unknown,2023-10-11,October
TXN_7032256,Sandwich,5,4.0,20.0,Credit Card,Unknown,2023-03-13,March
TXN_1183208,Sandwich,5,4.0,20.0,Unknown,Unknown,2023-08-26,August
TXN_4083004,Sandwich,5,4.0,20.0,Unknown,Takeaway,2023-03-06,March
TXN_4651514,Tea,2,1.5,3.0,Digital Wallet,In-Store,2023-03-28,March
TXN_1887250,Tea,3,1.5,4.5,Unknown,Takeaway,2023-05-15,May
TXN_8652632,Tea,1,1.5,1.5,Digital Wallet,Unknown,2023-01-12,January
TXN_7562171,Tea,1,1.5,1.5,Unknown,In-Store,2023-09-02,September
TXN_1940778,Tea,2,1.5,3.0,Cash,In-Store,2023-02-01,February
TXN_9629448,Tea,2,1.5,3.0,Unknown,In-Store,2023-02-22,February
TXN_2566211,Tea,2,1.5,3.0,Cash,Unknown,2023-09-26,September
TXN_3060286,Tea,2,1.5,3.0,Cash,Takeaway,2023-08-10,August
TXN_3800182,Tea,2,1.5,3.0,Cash,In-Store,2023-10-26,October
TXN_8066743,Tea,3,1.5,4.5,Cash,Takeaway,2023-11-13,November
TXN_9097840,Tea,3,1.5,4.5,Credit Card,Unknown,2023-02-06,February
TXN_3686848,Tea,3,1.5,4.5,Unknown,Unknown,2023-04-06,April
TXN_7211792,Tea,3,1.5,4.5,Unknown,Takeaway,2023-11-27,November
TXN_6717074,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-06-12,June
TXN_8961480,Tea,4,1.5,6.0,Cash,Unknown,2023-02-18,February
TXN_7842557,Tea,4,1.5,6.0,Unknown,In-Store,2023-02-09,February
TXN_4712887,Tea,5,1.5,7.5,Credit Card,Unknown,2023-01-04,January
TXN_8354174,Coffee,3,2.0,6.0,Credit Card,Unknown,2023-12-29,December
TXN_1430778,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-05-26,May
TXN_4275827,Tea,2,1.5,3.0,Cash,Takeaway,2023-04-21,April
TXN_4696403,Cookie,3,1.0,3.0,Cash,Unknown,2023-08-19,August
TXN_2190793,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-07-29,July
TXN_7263939,Sandwich,1,4.0,4.0,Unknown,Unknown,2023-08-08,August
TXN_4081759,Coffee,2,2.0,4.0,Unknown,Unknown,2023-09-30,September
TXN_8633758,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-09-24,September
TXN_6306644,Cake,2,3.0,6.0,Digital Wallet,Unknown,2023-06-15,June
TXN_8099340,Tea,4,1.5,6.0,Unknown,In-Store,2023-04-23,April
TXN_9817602,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-12-26,December
TXN_8120577,Cake,3,3.0,9.0,Cash,In-Store,2023-09-08,September
TXN_5410185,Cake,3,3.0,9.0,Unknown,In-Store,2023-02-22,February
TXN_7595907,Cake,5,3.0,15.0,Unknown,In-Store,2023-04-24,April
TXN_7851634,Sandwich,4,4.0,16.0,Unknown,Unknown,2023-01-08,January
TXN_2535662,Cake,1,3.0,3.0,Cash,Unknown,2023-05-01,May
TXN_3125699,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-02-05,February
TXN_7160017,Cake,1,3.0,3.0,Cash,In-Store,2023-09-27,September
TXN_1867836,Cake,1,3.0,3.0,Credit Card,Unknown,2023-03-21,March
TXN_6039235,Cake,2,3.0,6.0,Digital Wallet,Unknown,2023-06-25,June
TXN_6991736,Cake,2,3.0,6.0,Digital Wallet,In-Store,2023-11-07,November
TXN_2464879,Cake,2,3.0,6.0,Credit Card,Unknown,2023-10-11,October
TXN_2167159,Cake,2,3.0,6.0,Cash,Unknown,2023-04-06,April
TXN_5852244,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-10-15,October
TXN_9094261,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-05-15,May
TXN_8971366,Cake,2,3.0,6.0,Digital Wallet,In-Store,2023-08-24,August
TXN_4060538,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-09-08,September
TXN_2539469,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-09-24,September
TXN_2258091,Cake,2,3.0,6.0,Unknown,In-Store,2023-10-11,October
TXN_7922471,Cake,3,3.0,9.0,Cash,Unknown,2023-04-18,April
TXN_1063366,Cake,3,3.0,9.0,Unknown,Unknown,2023-03-20,March
TXN_8230936,Cake,3,3.0,9.0,Unknown,Unknown,2023-05-02,May
TXN_4668931,Cake,3,3.0,9.0,Cash,In-Store,2023-07-09,July
TXN_6013024,Cake,3,3.0,9.0,Credit Card,Takeaway,2023-09-06,September
TXN_3105489,Cake,3,3.0,9.0,Digital Wallet,In-Store,2023-03-14,March
TXN_9368550,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-09-26,September
TXN_2925996,Cake,3,3.0,9.0,Cash,Takeaway,2023-04-11,April
TXN_6144244,Cake,3,3.0,9.0,Cash,Unknown,2023-01-08,January
TXN_6802372,Cake,3,3.0,9.0,Unknown,In-Store,2023-07-20,July
TXN_5427506,Cake,3,3.0,9.0,Cash,Takeaway,2023-09-15,September
TXN_3691228,Cake,3,3.0,9.0,Cash,Takeaway,2023-10-26,October
TXN_4310310,Cake,3,3.0,9.0,Cash,Takeaway,2023-03-08,March
TXN_1439390,Cake,4,3.0,12.0,Unknown,In-Store,2023-02-14,February
TXN_8546777,Cake,4,3.0,12.0,Unknown,In-Store,2023-03-16,March
TXN_5993677,Cake,4,3.0,12.0,Unknown,Takeaway,2023-01-28,January
TXN_5564198,Cake,4,3.0,12.0,Cash,Unknown,2023-06-06,June
TXN_5927925,Cake,4,3.0,12.0,Digital Wallet,In-Store,2023-11-02,November
TXN_1216051,Cake,4,3.0,12.0,Digital Wallet,Takeaway,2023-10-28,October
TXN_9061106,Cake,4,3.0,12.0,Digital Wallet,Takeaway,2023-11-04,November
TXN_9018195,Cake,5,3.0,15.0,Cash,Unknown,2023-10-07,October
TXN_6441650,Cake,5,3.0,15.0,Unknown,Takeaway,2023-09-06,September
TXN_4612207,Cake,5,3.0,15.0,Digital Wallet,Unknown,2023-01-21,January
TXN_7495283,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-04-14,April
TXN_3639760,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-01-29,January
TXN_3396099,Coffee,1,2.0,2.0,Digital Wallet,In-Store,2023-04-06,April
TXN_4297979,Coffee,1,2.0,2.0,Digital Wallet,In-Store,2023-08-14,August
TXN_3263746,Coffee,1,2.0,2.0,Cash,Takeaway,2023-11-14,November
TXN_7656770,Coffee,1,2.0,2.0,Credit Card,Unknown,2023-12-24,December
TXN_8491490,Coffee,2,2.0,4.0,Unknown,In-Store,2023-01-16,January
TXN_5221688,Coffee,2,2.0,4.0,Cash,Unknown,2023-07-03,July
TXN_3630981,Coffee,2,2.0,4.0,Unknown,In-Store,2023-10-31,October
TXN_5679935,Coffee,2,2.0,4.0,Credit Card,Unknown,2023-07-19,July
TXN_4682737,Coffee,2,2.0,4.0,Cash,Takeaway,2023-02-03,February
TXN_8005682,Coffee,2,2.0,4.0,Credit Card,Unknown,2023-03-16,March
TXN_6935600,Coffee,3,2.0,6.0,Unknown,Unknown,2023-01-02,January
TXN_9201988,Coffee,3,2.0,6.0,Unknown,Unknown,2023-05-14,May
TXN_8549600,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-11-19,November
TXN_6915192,Coffee,4,2.0,8.0,Unknown,In-Store,2023-12-09,December
TXN_3596270,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-05-05,May
TXN_9685491,Coffee,4,2.0,8.0,Cash,Unknown,2023-09-20,September
TXN_5960979,Coffee,5,2.0,10.0,Digital Wallet,In-Store,2023-05-03,May
TXN_6762172,Coffee,5,2.0,10.0,Cash,Takeaway,2023-01-19,January
TXN_2018236,Coffee,5,2.0,10.0,Cash,Unknown,2023-04-19,April
TXN_4168771,Coffee,5,2.0,10.0,Digital Wallet,Unknown,2023-08-02,August
TXN_4040941,Cookie,1,1.0,1.0,Cash,In-Store,2023-02-20,February
TXN_9833793,Cookie,1,1.0,1.0,Unknown,Takeaway,2023-12-01,December
TXN_2153529,Cookie,1,1.0,1.0,Credit Card,Unknown,2023-09-11,September
TXN_9833245,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-04-30,April
TXN_1222338,Cookie,1,1.0,1.0,Unknown,In-Store,2023-10-11,October
TXN_2495788,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-12-16,December
TXN_4336892,Cookie,2,1.0,2.0,Unknown,In-Store,2023-06-04,June
TXN_3953316,Cookie,2,1.0,2.0,Digital Wallet,Unknown,2023-06-06,June
TXN_6396940,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-02-26,February
TXN_8449081,Cookie,2,1.0,2.0,Unknown,In-Store,2023-02-24,February
TXN_4209748,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-10-24,October
TXN_2911864,Cookie,3,1.0,3.0,Digital Wallet,Takeaway,2023-03-21,March
TXN_2660295,Cookie,3,1.0,3.0,Unknown,Unknown,2023-12-06,December
